"","efo_id","trait","uri"
"1741","EFO_0008078","CD27 antigen measurement","http://www.ebi.ac.uk/efo/EFO_0008078"
"1742","EFO_0008079","cell adhesion molecule-related/down-regulated by oncogenes measurement","http://www.ebi.ac.uk/efo/EFO_0008079"
"1743","EFO_0008080","cerebrospinal fluid volume measurement","http://www.ebi.ac.uk/efo/EFO_0008080"
"1744","EFO_0008081","cGMP-specific 3’,5’-cyclic phosphodiesterase measurement","http://www.ebi.ac.uk/efo/EFO_0008081"
"1745","EFO_0008082","chemokine (C-C motif) ligand 27 measurement","http://www.ebi.ac.uk/efo/EFO_0008082"
"1746","EFO_0008083","chemokine (C-X-C motif) ligand 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008083"
"1747","EFO_0008084","chitotriosidase-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008084"
"1748","EFO_0008085","Ck-beta-8-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008085"
"1749","EFO_0008086","CMRF35-like molecule 6 measurement","http://www.ebi.ac.uk/efo/EFO_0008086"
"1750","EFO_0008087","coagulation factor V measurement","http://www.ebi.ac.uk/efo/EFO_0008087"
"1751","EFO_0008088","collectin-11 measurement","http://www.ebi.ac.uk/efo/EFO_0008088"
"1752","EFO_0008089","complement C1q subcomponent measurement","http://www.ebi.ac.uk/efo/EFO_0008089"
"1753","EFO_0008090","complement C1r subcomponent measurement","http://www.ebi.ac.uk/efo/EFO_0008090"
"1754","EFO_0008091","complement C1s subcomponent measurement","http://www.ebi.ac.uk/efo/EFO_0008091"
"1755","EFO_0008092","complement C4b measurement","http://www.ebi.ac.uk/efo/EFO_0008092"
"1756","EFO_0008093","complement component C7 measurement","http://www.ebi.ac.uk/efo/EFO_0008093"
"1757","EFO_0008094","complement component C8 measurement","http://www.ebi.ac.uk/efo/EFO_0008094"
"1758","EFO_0008095","complement decay-accelerating factor measurement","http://www.ebi.ac.uk/efo/EFO_0008095"
"1759","EFO_0008096","complement factor B measurement","http://www.ebi.ac.uk/efo/EFO_0008096"
"1760","EFO_0008097","complement factor H measurement","http://www.ebi.ac.uk/efo/EFO_0008097"
"1761","EFO_0008098","complement factor H-related protein 5 measurement","http://www.ebi.ac.uk/efo/EFO_0008098"
"1762","EFO_0008099","complement factor I measurement","http://www.ebi.ac.uk/efo/EFO_0008099"
"1763","EFO_0008100","contactin-2 measurement","http://www.ebi.ac.uk/efo/EFO_0008100"
"1764","EFO_0008101","contactin-5 measurement","http://www.ebi.ac.uk/efo/EFO_0008101"
"1765","EFO_0008102","copine-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008102"
"1766","EFO_0008103","cystatin-D measurement","http://www.ebi.ac.uk/efo/EFO_0008103"
"1767","EFO_0008104","cystatin-F measurement","http://www.ebi.ac.uk/efo/EFO_0008104"
"1768","EFO_0008105","cystatin-SA measurement","http://www.ebi.ac.uk/efo/EFO_0008105"
"1769","EFO_0008106","cystatin-SN measurement","http://www.ebi.ac.uk/efo/EFO_0008106"
"1770","EFO_0008107","death-associated protein kinase 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008107"
"1771","EFO_0008108","dermatopontin measurement","http://www.ebi.ac.uk/efo/EFO_0008108"
"1772","EFO_0008109","Dickkopf-related protein 3 measurement","http://www.ebi.ac.uk/efo/EFO_0008109"
"1773","EFO_0008110","Dickkopf-related protein 4 measurement","http://www.ebi.ac.uk/efo/EFO_0008110"
"1774","EFO_0008111","diet measurement","http://www.ebi.ac.uk/efo/EFO_0008111"
"1775","EFO_0008112","dual specificity mitogen-activated protein kinase kinase 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008112"
"1776","EFO_0008113","dual specificity mitogen-activated protein kinase kinase 4 measurement","http://www.ebi.ac.uk/efo/EFO_0008113"
"1777","EFO_0008114","dynein light chain roadblock-type 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008114"
"1778","EFO_0008115","ectonucleoside triphosphate diphosphohydrolase 5 measurement","http://www.ebi.ac.uk/efo/EFO_0008115"
"1779","EFO_0008116","EGF-like module-containing mucin-like hormone receptor-like 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008116"
"1780","EFO_0008117","elafin measurement","http://www.ebi.ac.uk/efo/EFO_0008117"
"1781","EFO_0008118","endoglin measurement","http://www.ebi.ac.uk/efo/EFO_0008118"
"1782","EFO_0008119","endoplasmic reticulum aminopeptidase 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008119"
"1783","EFO_0008120","endothelial cell-selective adhesion molecule measurement","http://www.ebi.ac.uk/efo/EFO_0008120"
"1784","EFO_0008121","endothelin-converting enzyme 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008121"
"1785","EFO_0008122","eotaxin measurement","http://www.ebi.ac.uk/efo/EFO_0008122"
"1786","EFO_0008123","ephrin type-A receptor 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008123"
"1787","EFO_0008124","ephrin type-B receptor 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008124"
"1788","EFO_0008125","estrogen receptor measurement","http://www.ebi.ac.uk/efo/EFO_0008125"
"1789","EFO_0008126","extracellular matrix protein 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008126"
"1790","EFO_0008127","Fc receptor-like protein 3 measurement","http://www.ebi.ac.uk/efo/EFO_0008127"
"1791","EFO_0008128","fetuin-B measurement","http://www.ebi.ac.uk/efo/EFO_0008128"
"1792","EFO_0008129","fibroblast growth factor 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008129"
"1793","EFO_0008130","fibroblast growth factor basic measurement","http://www.ebi.ac.uk/efo/EFO_0008130"
"1794","EFO_0008131","fibronectin fragment 3 measurement","http://www.ebi.ac.uk/efo/EFO_0008131"
"1795","EFO_0008132","fibronectin fragment 4 measurement","http://www.ebi.ac.uk/efo/EFO_0008132"
"1796","EFO_0008133","fibronectin measurement","http://www.ebi.ac.uk/efo/EFO_0008133"
"1797","EFO_0008134","ficolin-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008134"
"1798","EFO_0008135","ficolin-2 measurement","http://www.ebi.ac.uk/efo/EFO_0008135"
"1799","EFO_0008136","galactoside 34-L-fucosyltransferase measurement","http://www.ebi.ac.uk/efo/EFO_0008136"
"1800","EFO_0008137","galectin-3 measurement","http://www.ebi.ac.uk/efo/EFO_0008137"
"1801","EFO_0008138","GDNF family receptor alpha-2 measurement","http://www.ebi.ac.uk/efo/EFO_0008138"
"1802","EFO_0008139","glypican-5 measurement","http://www.ebi.ac.uk/efo/EFO_0008139"
"1803","EFO_0008140","gp41 C34 peptide, HIV measurement","http://www.ebi.ac.uk/efo/EFO_0008140"
"1804","EFO_0008141","granulins measurement","http://www.ebi.ac.uk/efo/EFO_0008141"
"1805","EFO_0008142","granulocyte colony-stimulating factor measurement","http://www.ebi.ac.uk/efo/EFO_0008142"
"1806","EFO_0008144","granulysin measurement","http://www.ebi.ac.uk/efo/EFO_0008144"
"1807","EFO_0008145","granzyme A measurement","http://www.ebi.ac.uk/efo/EFO_0008145"
"1808","EFO_0008146","growth-regulated alpha protein measurement","http://www.ebi.ac.uk/efo/EFO_0008146"
"1809","EFO_0008147","gwas_trait","http://www.ebi.ac.uk/efo/EFO_0008147"
"1810","EFO_0008148","hemojuvelin measurement","http://www.ebi.ac.uk/efo/EFO_0008148"
"1811","EFO_0008149","hemopexin measurement","http://www.ebi.ac.uk/efo/EFO_0008149"
"1812","EFO_0008150","heparin cofactor 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008150"
"1813","EFO_0008151","hepatitis A virus cellular receptor 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008151"
"1814","EFO_0008152","hepatocyte growth factor activator measurement","http://www.ebi.ac.uk/efo/EFO_0008152"
"1815","EFO_0008153","hepatocyte growth factor receptor measurement","http://www.ebi.ac.uk/efo/EFO_0008153"
"1816","EFO_0008154","hepatocyte growth factor-like protein measurement","http://www.ebi.ac.uk/efo/EFO_0008154"
"1817","EFO_0008155","histidine-rich glycoprotein measurement","http://www.ebi.ac.uk/efo/EFO_0008155"
"1818","EFO_0008156","human Chorionic Gonadotropin measurement","http://www.ebi.ac.uk/efo/EFO_0008156"
"1819","EFO_0008157","inorganic pyrophosphatase measurement","http://www.ebi.ac.uk/efo/EFO_0008157"
"1820","EFO_0008158","inosine-5-monophosphate dehydrogenase 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008158"
"1821","EFO_0008159","inosine-5-monophosphate dehydrogenase 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008159"
"1822","EFO_0008160","insulin receptor measurement","http://www.ebi.ac.uk/efo/EFO_0008160"
"1823","EFO_0008161","insulin-like growth factor-binding protein 7 measurement","http://www.ebi.ac.uk/efo/EFO_0008161"
"1824","EFO_0008162","integrin alpha-I: beta-1 complex measurement","http://www.ebi.ac.uk/efo/EFO_0008162"
"1825","EFO_0008163","intercellular adhesion molecule 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008163"
"1826","EFO_0008164","intercellular adhesion molecule 5 measurement","http://www.ebi.ac.uk/efo/EFO_0008164"
"1827","EFO_0008165","interferon gamma measurement","http://www.ebi.ac.uk/efo/EFO_0008165"
"1828","EFO_0008167","interleukin 1 Receptor accessory protein measurement","http://www.ebi.ac.uk/efo/EFO_0008167"
"1829","EFO_0008168","interleukin 1 receptor-like 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008168"
"1830","EFO_0008169","interleukin 1 receptor-like 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008169"
"1831","EFO_0008170","interleukin 12 receptor subunit beta-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008170"
"1832","EFO_0008171","interleukin 13 measurement","http://www.ebi.ac.uk/efo/EFO_0008171"
"1833","EFO_0007934","creatinine clearance measurement","http://www.ebi.ac.uk/efo/EFO_0007934"
"1834","EFO_0007935","urinary uric acid to creatinine ratio","http://www.ebi.ac.uk/efo/EFO_0007935"
"1835","EFO_0007936","disease prognosis measurement","http://www.ebi.ac.uk/efo/EFO_0007936"
"1836","EFO_1002002","high-altitude pulmonary edema","http://www.ebi.ac.uk/efo/EFO_1002002"
"1837","EFO_1001161","rheumatic heart disease","http://www.ebi.ac.uk/efo/EFO_1001161"
"1838","EFO_0007955","mouth morphology measurement","http://www.ebi.ac.uk/efo/EFO_0007955"
"1839","EFO_0007956","monocyte:lymphocyte ratio","http://www.ebi.ac.uk/efo/EFO_0007956"
"1840","EFO_1002009","macular telangiectasia type 2","http://www.ebi.ac.uk/efo/EFO_1002009"
"1841","EFO_0007959","fetal genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0007959"
"1842","EFO_0007960","organochlorine pesticide measurement","http://www.ebi.ac.uk/efo/EFO_0007960"
"1843","EFO_0007961","polybrominated biphenyl measurement","http://www.ebi.ac.uk/efo/EFO_0007961"
"1844","EFO_0007962","polybrominated diphenyl ether measurement","http://www.ebi.ac.uk/efo/EFO_0007962"
"1845","EFO_0007963","abnormal paneth cell measurement","http://www.ebi.ac.uk/efo/EFO_0007963"
"1846","EFO_0007964","gestational serum measurement","http://www.ebi.ac.uk/efo/EFO_0007964"
"1847","EFO_0007965","response to combination chemotherapy","http://www.ebi.ac.uk/efo/EFO_0007965"
"1848","EFO_1001434","Tendinopathy","http://www.ebi.ac.uk/efo/EFO_1001434"
"1849","EFO_1002012","ligament rupture","http://www.ebi.ac.uk/efo/EFO_1002012"
"1850","EFO_0007966","clopidogrel metabolite measurement","http://www.ebi.ac.uk/efo/EFO_0007966"
"1851","EFO_0007967","blood osmolality measurement","http://www.ebi.ac.uk/efo/EFO_0007967"
"1852","EFO_0007968","tissue factor pathway inhibitor measurement","http://www.ebi.ac.uk/efo/EFO_0007968"
"1853","EFO_0007969","cognitive inhibition measurement","http://www.ebi.ac.uk/efo/EFO_0007969"
"1854","EFO_0007971","estrone conjugate measurement","http://www.ebi.ac.uk/efo/EFO_0007971"
"1855","EFO_0007972","androstenedione measurement","http://www.ebi.ac.uk/efo/EFO_0007972"
"1856","EFO_0007973","palmitoleic acid measurement","http://www.ebi.ac.uk/efo/EFO_0007973"
"1857","EFO_0007974","vaccenic acid measurement","http://www.ebi.ac.uk/efo/EFO_0007974"
"1858","EFO_0007976","erucic acid measurement","http://www.ebi.ac.uk/efo/EFO_0007976"
"1859","EFO_0007977","nervonic acid measurement","http://www.ebi.ac.uk/efo/EFO_0007977"
"1860","EFO_0007998","cognitive impairment measurement","http://www.ebi.ac.uk/efo/EFO_0007998"
"1861","EFO_1001459","diabetic foot","http://www.ebi.ac.uk/efo/EFO_1001459"
"1862","EFO_0007999","lower body strength measurement","http://www.ebi.ac.uk/efo/EFO_0007999"
"1863","EFO_0008000","peak insulin response measurement","http://www.ebi.ac.uk/efo/EFO_0008000"
"1864","EFO_0008001","insulin secretion rate measurement","http://www.ebi.ac.uk/efo/EFO_0008001"
"1865","EFO_0008002","physical activity measurement","http://www.ebi.ac.uk/efo/EFO_0008002"
"1866","EFO_0008003","heart rate variability measurement","http://www.ebi.ac.uk/efo/EFO_0008003"
"1867","EFO_0008004","resting metabolic rate measurement","http://www.ebi.ac.uk/efo/EFO_0008004"
"1868","EFO_0008005","energy expenditure measurement","http://www.ebi.ac.uk/efo/EFO_0008005"
"1869","EFO_0008006","skin aging measurement","http://www.ebi.ac.uk/efo/EFO_0008006"
"1870","EFO_0008172","interleukin 15 receptor subunit alpha measurement","http://www.ebi.ac.uk/efo/EFO_0008172"
"1871","EFO_0008173","interleukin 16 measurement","http://www.ebi.ac.uk/efo/EFO_0008173"
"1872","EFO_0008174","interleukin 17 measurement","http://www.ebi.ac.uk/efo/EFO_0008174"
"1873","EFO_0008175","interleukin 17 receptor A measurement","http://www.ebi.ac.uk/efo/EFO_0008175"
"1874","EFO_0008176","interleukin 17 receptor B measurement","http://www.ebi.ac.uk/efo/EFO_0008176"
"1875","EFO_0008177","interleukin 17 receptor D measurement","http://www.ebi.ac.uk/efo/EFO_0008177"
"1876","EFO_0008178","interleukin 18 receptor 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008178"
"1877","EFO_0008179","interleukin 18 receptor accessory protein measurement","http://www.ebi.ac.uk/efo/EFO_0008179"
"1878","EFO_0008180","interleukin 19 measurement","http://www.ebi.ac.uk/efo/EFO_0008180"
"1879","EFO_0008181","interleukin 23 receptor measurement","http://www.ebi.ac.uk/efo/EFO_0008181"
"1880","EFO_0008182","interleukin 25 measurement","http://www.ebi.ac.uk/efo/EFO_0008182"
"1881","EFO_0008183","interleukin 27 receptor subunit alpha measurement","http://www.ebi.ac.uk/efo/EFO_0008183"
"1882","EFO_0008184","interleukin 4 measurement","http://www.ebi.ac.uk/efo/EFO_0008184"
"1883","EFO_0008185","interleukin 5 measurement","http://www.ebi.ac.uk/efo/EFO_0008185"
"1884","EFO_0008186","interleukin 5 receptor subunit alpha measurement","http://www.ebi.ac.uk/efo/EFO_0008186"
"1885","EFO_0008187","interleukin 6 receptor subunit alpha measurement","http://www.ebi.ac.uk/efo/EFO_0008187"
"1886","EFO_0008188","interleukin 6 receptor subunit beta measurement","http://www.ebi.ac.uk/efo/EFO_0008188"
"1887","EFO_0008189","interleukin 7 measurement","http://www.ebi.ac.uk/efo/EFO_0008189"
"1888","EFO_0008190","interleukin 7 receptor subunit alpha measurement","http://www.ebi.ac.uk/efo/EFO_0008190"
"1889","EFO_0008191","interleukin 8 measurement","http://www.ebi.ac.uk/efo/EFO_0008191"
"1890","EFO_0008192","interleukin 9 measurement","http://www.ebi.ac.uk/efo/EFO_0008192"
"1891","EFO_0008193","interstitial collagenase measurement","http://www.ebi.ac.uk/efo/EFO_0008193"
"1892","EFO_0008194","kallikrein-12 measurement","http://www.ebi.ac.uk/efo/EFO_0008194"
"1893","EFO_0008195","kallikrein-7 measurement","http://www.ebi.ac.uk/efo/EFO_0008195"
"1894","EFO_0008196","kallistatin measurement","http://www.ebi.ac.uk/efo/EFO_0008196"
"1895","EFO_0008197","killer cell immunoglobulin-like receptor 2DL4 measurement","http://www.ebi.ac.uk/efo/EFO_0008197"
"1896","EFO_0008198","kininogen-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008198"
"1897","EFO_0008200","Kunitz-type protease inhibitor 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008200"
"1898","EFO_0008201","kynureninase measurement","http://www.ebi.ac.uk/efo/EFO_0008201"
"1899","EFO_0008202","L-Selectin measurement","http://www.ebi.ac.uk/efo/EFO_0008202"
"1900","EFO_0008203","lactadherin measurement","http://www.ebi.ac.uk/efo/EFO_0008203"
"1901","EFO_0008204","left ventricular diastolic function measurement","http://www.ebi.ac.uk/efo/EFO_0008204"
"1902","EFO_0008205","left ventricular structural measurement","http://www.ebi.ac.uk/efo/EFO_0008205"
"1903","EFO_0008206","left ventricular systolic function measurement","http://www.ebi.ac.uk/efo/EFO_0008206"
"1904","EFO_0008207","leucine carboxyl methyltransferase 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008207"
"1905","EFO_0008208","leukocyte immunoglobulin-like receptor subfamily B member 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008208"
"1906","EFO_0008210","low affinity immunoglobulin epsilon Fc receptor measurement","http://www.ebi.ac.uk/efo/EFO_0008210"
"1907","EFO_0008211","low affinity immunoglobulin gamma Fc region receptor II-a/b measurement","http://www.ebi.ac.uk/efo/EFO_0008211"
"1908","EFO_0008212","low affinity immunoglobulin gamma Fc region receptor III-B measurement","http://www.ebi.ac.uk/efo/EFO_0008212"
"1909","EFO_0008213","low molecular weight phosphotyrosine protein phosphatase measurement","http://www.ebi.ac.uk/efo/EFO_0008213"
"1910","EFO_0008008","lower urinary tract symptom","http://www.ebi.ac.uk/efo/EFO_0008008"
"1911","EFO_0008214","lymphotactin measurement","http://www.ebi.ac.uk/efo/EFO_0008214"
"1912","EFO_0008215","lysosomal protective protein measurement","http://www.ebi.ac.uk/efo/EFO_0008215"
"1913","EFO_0008216","lysozyme C measurement","http://www.ebi.ac.uk/efo/EFO_0008216"
"1914","EFO_0008217","macrophage colony stimulating factor measurement","http://www.ebi.ac.uk/efo/EFO_0008217"
"1915","EFO_0008218","macrophage inflammatory protein 1a measurement","http://www.ebi.ac.uk/efo/EFO_0008218"
"1916","EFO_0008219","macrophage inflammatory protein 1b measurement","http://www.ebi.ac.uk/efo/EFO_0008219"
"1917","EFO_0008220","macrophage metalloelastase measurement","http://www.ebi.ac.uk/efo/EFO_0008220"
"1918","EFO_0008221","macrophage migration inhibitory factor measurement","http://www.ebi.ac.uk/efo/EFO_0008221"
"1919","EFO_0008222","macrophage scavenger receptor types I and II measurement","http://www.ebi.ac.uk/efo/EFO_0008222"
"1920","EFO_0008223","mannan-binding lectin serine protease 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008223"
"1921","EFO_0008224","mannose-binding protein C measurement","http://www.ebi.ac.uk/efo/EFO_0008224"
"1922","EFO_0008225","MAP kinase-activated protein kinase 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008225"
"1923","EFO_0008226","MAP kinase-activated protein kinase 3 measurement","http://www.ebi.ac.uk/efo/EFO_0008226"
"1924","EFO_0008227","matrilysin measurement","http://www.ebi.ac.uk/efo/EFO_0008227"
"1925","EFO_0008228","mediator of RNA polymerase II transcription subunit 1 measurement","http://www.ebi.ac.uk/efo/EFO_0008228"
"1926","EFO_0008229","melanoma-derived growth regulatory protein measurement","http://www.ebi.ac.uk/efo/EFO_0008229"
"1927","EFO_0008230","mental development measurement","http://www.ebi.ac.uk/efo/EFO_0008230"
"1928","EFO_0008231","metalloproteinase inhibitor 3 measurement","http://www.ebi.ac.uk/efo/EFO_0008231"
"1929","EFO_0008232","methionine aminopeptidase 2 measurement","http://www.ebi.ac.uk/efo/EFO_0008232"
"1930","EFO_0008233","MHC class I polypeptide-related sequence A measurement","http://www.ebi.ac.uk/efo/EFO_0008233"
"1931","EFO_0008234","MHC class I polypeptide-related sequence B measurement","http://www.ebi.ac.uk/efo/EFO_0008234"
